HUC8,Year,Month,PPT,TMAX,USDM
10240013,2022,4,-0.038859181,0.018585149,0
10240013,2022,5,0.612655243,0.651573661,0
10240013,2022,6,0.259169282,1.244195459,0
10240013,2022,7,0.459800863,1.328510686,0.033699254
10240013,2022,8,0.400377236,1.340876975,0.269936839
10240013,2022,9,-0.34421405,0.999867475,0.135545375
10240013,2022,10,-0.848277211,0.436048785,0.836266413
10240013,2022,11,0.007717968,-0.415124122,0.115978966
10240013,2022,12,-0.759382667,-1.229453367,0.115978966
7100007,2012,1,-1.267635053,-1.054359001,0.471790235
7100007,2012,2,-0.361882505,-1.053392532,0.471790235
7100007,2012,3,-0.595913594,0.209734849,0.483212779
7100007,2012,4,0.247460816,0.337230608,0.47710698
7100007,2012,5,-0.128904439,0.941603379,0.18989692
7100007,2012,6,-0.041232643,1.175629784,0.212598971
7100007,2012,7,-1.117040573,1.636519738,1.302260068
7100007,2012,8,-0.16485972,1.273830819,2.838652709
7100007,2012,9,-0.673299217,0.916730242,2.917781762
7100007,2012,10,-0.140637829,0.095548894,2.999786585
7100007,2012,11,-1.102317162,-0.360154828,2.700066159
7100007,2012,12,-0.657968212,-1.097498391,2.403418913
7100007,2013,1,-1.109191032,-1.343894096,2.105683249
7100007,2013,2,-0.935053766,-1.24252016,2.110853234
7100007,2013,3,-0.653355891,-1.046112483,2.101329577
7100007,2013,4,1.179450879,-0.225061433,0.851329577
7100007,2013,5,2.369547663,0.458245679,0.085099597
7100007,2013,6,1.282106661,0.952395281,0
7100007,2013,7,-1.026825346,1.208493364,0.274444942
7100007,2013,8,-1.149675238,1.239251236,1.5
7100007,2013,9,0.012588102,1.037655852,1.830537593
7100007,2013,10,-0.038069746,0.147810547,1.526546727
7100007,2013,11,-0.772785238,-0.710952563,1.279488657
7100007,2013,12,-1.145316544,-1.537977206,1.279488657
7100007,2014,1,-1.258044194,-1.508360149,1.279488657
7100007,2014,2,-0.627777921,-1.673508554,1.054319525
7100007,2014,3,-1.052831032,-0.878202748,0.900788569
7100007,2014,4,0.234467669,0.072135831,0.910813752
7100007,2014,5,0.687603433,0.611950549,0.640788663
7100007,2014,6,2.155688369,1.044211246,0.055025313
7100007,2014,7,0.182492374,0.979540182,0
7100007,2014,8,3.076994278,1.004951216,0
7100007,2014,9,1.150407606,0.704829527,0
7100007,2014,10,0.5782174,0.23518177,0
7100007,2014,11,-1.116614822,-0.945492923,0
7100007,2014,12,-0.961237982,-1.201562681,0
7100007,2015,1,-1.152375044,-1.30961989,0
7100007,2015,2,-0.838701182,-1.654287474,0
7100007,2015,3,-1.221972635,-0.359191428,0
7100007,2015,4,0.587788793,0.191386814,0
7100007,2015,5,1.172208918,0.500068819,0
7100007,2015,6,2.913268245,0.989737656,0
7100007,2015,7,1.325786674,1.114575907,0
7100007,2015,8,1.021594455,0.972720017,0
7100007,2015,9,1.189531326,0.979575236,0
7100007,2015,10,-0.771804076,0.298288923,0
7100007,2015,11,0.266282474,-0.355242865,0
7100007,2015,12,1.480756133,-0.998868802,0
7100007,2016,1,-1.074172556,-1.600052176,0
7100007,2016,2,-0.789323887,-1.128525137,0
7100007,2016,3,-0.6715645,-0.236715796,0
7100007,2016,4,0.152119581,0.131354117,0
7100007,2016,5,1.222223698,0.556804885,0
7100007,2016,6,-0.271096664,1.342235883,0
7100007,2016,7,0.744488984,1.150733303,0
7100007,2016,8,0.967937032,1.11309599,0
7100007,2016,9,1.259569653,0.953916135,0
7100007,2016,10,-0.758156625,0.424621043,0
7100007,2016,11,-0.765273154,-0.099596948,0
7100007,2016,12,-0.74396398,-1.318715734,0
7100007,2017,1,-0.687860116,-1.3917538,0
7100007,2017,2,-0.774972163,-0.691009434,0
7100007,2017,3,0.038537537,-0.563514682,0
7100007,2017,4,-0.102473975,0.111001088,0
7100007,2017,5,1.250097022,0.561099336,0
7100007,2017,6,-0.227578044,1.249563638,0.114129049
7100007,2017,7,-0.091256281,1.371197166,0.220879484
7100007,2017,8,1.265257438,1.004019461,0.165294406
7100007,2017,9,-0.149123351,1.026009523,0.031219675
7100007,2017,10,1.030617162,0.256686169,0
7100007,2017,11,-1.222504699,-0.563852612,0
7100007,2017,12,-1.174931566,-1.15642428,0
7100007,2018,1,-0.903564879,-1.585769016,0
7100007,2018,2,-0.765353296,-1.449552565,0
7100007,2018,3,-0.199880917,-0.726753284,0
7100007,2018,4,-0.615213708,-0.369381811,0
7100007,2018,5,0.794281672,0.954119881,0
7100007,2018,6,2.48997933,1.195938621,0
7100007,2018,7,-0.292339355,1.239445429,0
7100007,2018,8,1.521919347,1.155673267,0
7100007,2018,9,1.379261799,0.856094009,0
7100007,2018,10,0.565450049,-0.030163156,0
7100007,2018,11,-0.84873868,-0.993688194,0
7100007,2018,12,-0.330482416,-1.137399549,0
7100007,2019,1,-1.072813285,-1.476313444,0
7100007,2019,2,-0.368415092,-1.737262946,0
7100007,2019,3,-0.460450643,-0.941051642,0
7100007,2019,4,-0.713450823,0.151700258,0
7100007,2019,5,2.253885433,0.3796512,0
7100007,2019,6,-0.043036521,1.048535218,0
7100007,2019,7,0.109290483,1.282007139,0
7100007,2019,8,1.19697304,1.018771188,0.099325376
7100007,2019,9,1.028951656,0.967534913,0
7100007,2019,10,1.088964727,-0.045966824,0
7100007,2019,11,-0.810846622,-0.837914177,0
7100007,2019,12,-0.873254265,-0.957249226,0
7100007,2020,1,-0.774207626,-1.40287925,0
7100007,2020,2,-1.130984469,-1.147180694,0
7100007,2020,3,-0.277657297,-0.398383456,0
7100007,2020,4,-0.838635974,0.050856065,0
7100007,2020,5,0.164428751,0.400067774,0
7100007,2020,6,-0.542711818,1.242349715,0
7100007,2020,7,-0.635280964,1.36766319,2.166122458
7100007,2020,8,-0.772393986,1.285141921,2.865713767
7100007,2020,9,0.103138233,0.768447751,2.172985893
7100007,2020,10,-0.515654104,-0.079477895,1.781025247
7100007,2020,11,-0.422425153,-0.210230657,0.745742365
7100007,2020,12,-0.820995289,-1.062239427,0.652892844
7100007,2021,1,-0.755953141,-1.318085648,0.626192458
7100007,2021,2,-0.950132786,-1.904388718,0.686223326
7100007,2021,3,-0.022630244,-0.282783772,0.137226663
7100007,2021,4,-0.934357683,0.125642364,0
7100007,2021,5,0.20559412,0.510696239,0
7100007,2021,6,-0.160709624,1.324481307,1.783481657
7100007,2021,7,0.747332183,1.238136206,0.972981625
7100007,2021,8,0.460218205,1.246912612,0.55968692
7100007,2021,9,-0.824570142,1.055762816,0.718530871
7100007,2021,10,1.183400197,0.366007847,0.6505366
7100007,2021,11,-0.926635289,-0.405165996,0
7100007,2021,12,-1.137643763,-0.768123101,0
7100007,2022,1,-0.979656028,-1.52342531,0
7100007,2022,2,-1.268448877,-1.184214741,0.049779115
7100007,2022,3,0.047084807,-0.515535198,0.425411281
7100007,2022,4,0.206955997,-0.149644647,0.461787114
7100007,2022,5,0.729685576,0.619583412,0
7100007,2022,6,0.823443683,1.223426057,0
7100007,2022,7,0.175355604,1.289005866,0
7100007,2022,8,0.176961816,1.230260329,0.282588721
7100007,2022,9,-0.635306874,0.921101713,0.125413492
7100007,2022,10,-1.031898468,0.324315057,0.941380157
7100007,2022,11,-0.861451564,-0.535037852,1.12588514
7100007,2022,12,-0.596779524,-1.453997841,1.13082357
10170204,2012,1,-0.99158024,-1.292812297,2
10170204,2012,2,-0.339524658,-1.182739375,1.988994967
10170204,2012,3,-0.904425135,-0.015569891,1.955979869
10170204,2012,4,0.084384348,0.218511054,1.85821382
10170204,2012,5,2.795573133,0.738825156,0.130804236
10170204,2012,6,-0.96318125,1.150260812,0
10170204,2012,7,-0.796962764,1.530163102,1.723300529
10170204,2012,8,-0.033279329,1.17182022,2.601235788
10170204,2012,9,-0.916460525,0.891286102,3.010780726
10170204,2012,10,-0.705683238,-0.111150192,3.059264555
10170204,2012,11,-1.053119234,-0.623097185,3.053987747
10170204,2012,12,-0.800865687,-1.361727271,3.053987747
10170204,2013,1,-1.10868403,-1.614099204,3.053987747
10170204,2013,2,-0.924289321,-1.497172007,3.053987747
10170204,2013,3,-0.662690854,-1.210628174,2.869173291
10170204,2013,4,0.360846418,-0.586788371,2.133907418
10170204,2013,5,1.58660375,0.340987359,0.989632838
10170204,2013,6,0.998503215,0.881147203,0
10170204,2013,7,-0.942077363,1.172913145,0
10170204,2013,8,-0.273135075,1.084249431,0.185128719
10170204,2013,9,-0.597011632,0.93924413,0.630504269
10170204,2013,10,-0.041159523,-0.031987586,0.392746492
10170204,2013,11,-1.106084887,-0.867118524,0.375118309
10170204,2013,12,-0.978527008,-1.843788676,0.375118309
10170204,2014,1,-1.138569162,-1.768008344,0.300037852
10170204,2014,2,-1.062959466,-1.879629516,0.300037852
10170204,2014,3,-1.123131217,-1.106747932,0.292888085
10170204,2014,4,-0.497638533,-0.116348856,0.450435295
10170204,2014,5,-0.392718829,0.496318115,0.912289187
10170204,2014,6,4.990458926,0.942699458,0.353601511
10170204,2014,7,-0.677302989,0.960795935,0
10170204,2014,8,0.175459837,0.959207526,0
10170204,2014,9,-0.421355096,0.652589837,0
10170204,2014,10,-0.920821769,0.158010012,0
10170204,2014,11,-1.113991389,-1.157436972,0
10170204,2014,12,-0.822607353,-1.412622648,0
10170204,2015,1,-1.107562035,-1.563787085,0
10170204,2015,2,-1.050572423,-1.779791317,0
10170204,2015,3,-1.20715791,-0.522797688,0.097121168
10170204,2015,4,-0.733053929,0.156746571,0.601351446
10170204,2015,5,0.796579491,0.44960942,0.033600398
10170204,2015,6,0.477521089,0.96166693,0
10170204,2015,7,0.464706845,1.141968638,0
10170204,2015,8,1.025665804,0.940537329,0
10170204,2015,9,0.179821342,0.903311167,0
10170204,2015,10,-0.519085076,0.224559454,0
10170204,2015,11,0.501236613,-0.569547184,0
10170204,2015,12,-0.441884955,-1.302027786,0
10170204,2016,1,-1.145906513,-1.752617483,0
10170204,2016,2,-0.833980173,-1.343921851,0
10170204,2016,3,-0.491665527,-0.500549266,0
10170204,2016,4,0.409948017,-0.042379442,0
10170204,2016,5,0.924205379,0.522196776,0
10170204,2016,6,0.357465968,1.156494127,0
10170204,2016,7,0.108888081,1.150166423,0
10170204,2016,8,-0.01986713,1.075838789,0
10170204,2016,9,2.335177777,0.776470164,0
10170204,2016,10,-0.336164487,0.154444844,0
10170204,2016,11,-0.466808095,-0.352952178,0
10170204,2016,12,-0.666158743,-1.59930533,0
10170204,2017,1,-0.964093675,-1.640307594,0
10170204,2017,2,-1.048148361,-0.938529155,0
10170204,2017,3,-0.778624306,-0.889276888,0
10170204,2017,4,-0.441474204,-0.08282086,0
10170204,2017,5,0.711403845,0.388229803,0
10170204,2017,6,0.31482054,1.099636615,0
10170204,2017,7,-0.783544164,1.262860155,0.276560475
10170204,2017,8,1.445181077,0.836526366,0.412032594
10170204,2017,9,-0.167487632,0.809352796,0
10170204,2017,10,0.94870685,0.054182216,0
10170204,2017,11,-1.316948584,-0.780911802,0
10170204,2017,12,-1.106684463,-1.449839887,0
10170204,2018,1,-0.971300938,-1.784236684,0
10170204,2018,2,-0.952467389,-1.787957707,0
10170204,2018,3,0.012182278,-1.047757354,0
10170204,2018,4,0.077628394,-0.767005942,0
10170204,2018,5,0.312005663,0.811393941,0
10170204,2018,6,3.874597966,1.095277336,0
10170204,2018,7,0.758532553,1.139275655,0
10170204,2018,8,1.182601346,1.004251806,0
10170204,2018,9,2.052691725,0.681313766,0
10170204,2018,10,-0.040063007,-0.257173676,0
10170204,2018,11,-0.808739375,-1.146714818,0
10170204,2018,12,-0.587717434,-1.392970578,0
10170204,2019,1,-1.063197926,-1.800899139,0
10170204,2019,2,-0.592284672,-2.100132203,0
10170204,2019,3,0.016836322,-1.175780912,0
10170204,2019,4,1.396437603,-0.199133255,0
10170204,2019,5,1.847893933,0.166318193,0
10170204,2019,6,0.404876529,0.988343465,0
10170204,2019,7,1.51997057,1.156323122,0
10170204,2019,8,-0.5524047,0.954371865,0
10170204,2019,9,1.306956897,0.788339289,0
10170204,2019,10,0.645872927,-0.301403103,0
10170204,2019,11,-0.575358236,-1.023264656,0
10170204,2019,12,-0.702894741,-1.50223926,0
10170204,2020,1,-0.991675393,-1.676046524,0
10170204,2020,2,-1.235661795,-1.453292314,0
10170204,2020,3,-0.404884626,-0.71815908,0
10170204,2020,4,-0.913702633,-0.163932117,0
10170204,2020,5,0.309475412,0.269091203,0
10170204,2020,6,0.453611891,1.226966759,0
10170204,2020,7,0.060894494,1.267682628,0.175775371
10170204,2020,8,-0.725603184,1.181812305,0.4023549
10170204,2020,9,-1.017172204,0.700974733,1.071769637
10170204,2020,10,-0.650547332,-0.293197333,1.318774446
10170204,2020,11,-0.740367578,-0.506261431,1.203386326
10170204,2020,12,-1.125555849,-1.141299055,1.18159566
10170204,2021,1,-0.958523474,-1.434983171,1.177934559
10170204,2021,2,-1.153230948,-2.028164371,1.177398326
10170204,2021,3,-0.32503862,-0.508241277,1.17371129
10170204,2021,4,-0.248861914,-0.137109383,1.066279037
10170204,2021,5,-0.04873905,0.421877742,1.062700649
10170204,2021,6,-0.534428478,1.322673186,1.516274831
10170204,2021,7,0.607229552,1.182309559,1.081153355
10170204,2021,8,1.471287496,1.123816211,0.599676158
10170204,2021,9,0.347192963,0.881247415,0.103674968
10170204,2021,10,0.528145001,0.239984075,0
10170204,2021,11,-1.224569037,-0.61881346,0
10170204,2021,12,-0.769369476,-1.208008354,0
10170204,2022,1,-1.104898455,-1.627802925,0
10170204,2022,2,-1.238528098,-1.485359961,0
10170204,2022,3,-0.561753432,-0.8361194,0
10170204,2022,4,-0.728463754,-0.402030131,0.001945157
10170204,2022,5,0.724659308,0.513461169,0
10170204,2022,6,-0.293954938,1.10176238,0.028095819
10170204,2022,7,-0.092330029,1.24299434,0.336095043
10170204,2022,8,0.125653208,1.083802301,0.321777287
10170204,2022,9,-0.93053738,0.898707368,0.358795615
10170204,2022,10,-1.137665871,0.162995452,1.168653881
10170204,2022,11,-0.861154884,-0.785032679,1.271217283
10170204,2022,12,-0.348107652,-1.840054767,0.997331688
10230007,2012,1,-1.272794668,-1.070751179,1.043573426
10230007,2012,2,-0.365196615,-1.095209149,0.997882129
10230007,2012,3,-0.810314438,0.225416949,1.005634145
10230007,2012,4,0.265532473,0.356492219,1.035203275
10230007,2012,5,0.475681045,0.882615722,0.203031837
10230007,2012,6,0.768618388,1.129559744,0.046397879
10230007,2012,7,-0.939902349,1.582469308,1.250962669
10230007,2012,8,0.045323536,1.247698027,3
10230007,2012,9,-0.726886756,0.936733828,3
10230007,2012,10,-0.177493367,0.046195504,3
10230007,2012,11,-1.149095872,-0.395064484,2.752421872
10230007,2012,12,-0.742941603,-1.135080079,2.752421872
10230007,2013,1,-1.232498086,-1.392203518,2.752421872
10230007,2013,2,-1.10856697,-1.240725567,2.747937862
10230007,2013,3,-0.605347149,-1.034711057,2.399537919
10230007,2013,4,0.879248759,-0.277515803,1.370267723
10230007,2013,5,2.146149647,0.427906412,0.283382649
10230007,2013,6,0.454708745,0.922657413,0
10230007,2013,7,-1.145824018,1.182444271,0.30306838
10230007,2013,8,-0.545574055,1.171425591,1.256789348
10230007,2013,9,-0.216252036,0.982070661,1.548011836
10230007,2013,10,-0.156812637,0.119252241,1.194653642
10230007,2013,11,-0.814024983,-0.701813588,0.901361862
10230007,2013,12,-1.275886006,-1.513169018,0.901361862
10230007,2014,1,-1.292890854,-1.467663997,0.613007174
10230007,2014,2,-0.949078534,-1.596100501,0.61243464
10230007,2014,3,-1.039910897,-0.815270763,0.955347371
10230007,2014,4,0.112786598,0.07688738,1.074095091
10230007,2014,5,0.520803736,0.61517925,0.325219894
10230007,2014,6,2.969584966,1.031424017,0.520071485
10230007,2014,7,0.417157601,0.97416473,0
10230007,2014,8,2.44258768,0.99631472,0
10230007,2014,9,1.002404308,0.690520632,0
10230007,2014,10,-0.083116895,0.266882,0
10230007,2014,11,-1.179964694,-0.922329533,0
10230007,2014,12,-0.715365152,-1.207006415,0
10230007,2015,1,-1.223041797,-1.295971536,0
10230007,2015,2,-0.852909605,-1.610595727,0
10230007,2015,3,-1.186347543,-0.29596477,0
10230007,2015,4,0.538721608,0.183658986,0
10230007,2015,5,1.380716755,0.481381102,0
10230007,2015,6,0.840629831,1.013233251,0
10230007,2015,7,1.829538542,1.113291574,0
10230007,2015,8,2.489742018,0.976060692,0
10230007,2015,9,1.055151716,0.951167158,0
10230007,2015,10,-0.676714317,0.310896504,0
10230007,2015,11,0.419665361,-0.378688608,0
10230007,2015,12,1.261307696,-1.070289165,0
10230007,2016,1,-1.067121002,-1.615656967,0
10230007,2016,2,-0.880977294,-1.120041864,0
10230007,2016,3,-0.589771634,-0.251231364,0
10230007,2016,4,0.833175706,0.105554662,0
10230007,2016,5,0.706315903,0.546425565,0
10230007,2016,6,-0.499443009,1.322827562,0
10230007,2016,7,0.875396527,1.163211744,0
10230007,2016,8,1.183630267,1.1011493,0
10230007,2016,9,1.631211716,0.908936883,0
10230007,2016,10,-0.320751803,0.367499366,0
10230007,2016,11,-0.831572549,-0.153799139,0
10230007,2016,12,-0.757568212,-1.360345564,0
10230007,2017,1,-0.869503406,-1.41553911,0
10230007,2017,2,-0.836099929,-0.744271148,0
10230007,2017,3,-0.026871103,-0.576599995,0
10230007,2017,4,-0.029491662,0.058068802,0
10230007,2017,5,1.368410108,0.534113475,0
10230007,2017,6,-0.24155839,1.228634709,0.135115033
10230007,2017,7,-0.103616798,1.343469651,0.285588343
10230007,2017,8,1.556081687,0.953304217,0.073395214
10230007,2017,9,0.394695971,0.939151987,0.045807073
10230007,2017,10,1.160256384,0.216582685,0
10230007,2017,11,-1.262938651,-0.563886879,0
10230007,2017,12,-1.146334587,-1.188739927,0
10230007,2018,1,-0.946191837,-1.623925645,0
10230007,2018,2,-0.861586104,-1.546458311,0
10230007,2018,3,-0.126668476,-0.738692986,0
10230007,2018,4,-0.823482072,-0.423811812,0
10230007,2018,5,0.412456057,0.915625062,0
10230007,2018,6,2.59189408,1.19282343,0
10230007,2018,7,0.29497474,1.172340699,0
10230007,2018,8,2.831865509,1.078247626,0
10230007,2018,9,1.058263661,0.841185551,0
10230007,2018,10,0.183108188,-0.068243528,0
10230007,2018,11,-0.882596765,-0.981961896,0
10230007,2018,12,-0.169229685,-1.234288106,0
10230007,2019,1,-1.268498931,-1.487388847,0
10230007,2019,2,-0.4560506,-1.833617988,0
10230007,2019,3,0.026646435,-0.98640137,0
10230007,2019,4,-0.610335402,0.08021334,0
10230007,2019,5,2.190553602,0.326356021,0
10230007,2019,6,0.07476615,1.053529389,0
10230007,2019,7,0.319558929,1.219654321,0
10230007,2019,8,0.164437563,0.999408622,0
10230007,2019,9,1.579672765,0.965129928,0
10230007,2019,10,0.843910977,-0.083939873,0
10230007,2019,11,-0.697753683,-0.821459923,0
10230007,2019,12,-0.523450772,-1.052018237,0
10230007,2020,1,-0.895854858,-1.415577637,0
10230007,2020,2,-1.198302487,-1.1480437,0
10230007,2020,3,-0.192342586,-0.452673752,0
10230007,2020,4,-0.956268242,0.039192305,0
10230007,2020,5,0.232297934,0.378327617,0
10230007,2020,6,0.445466964,1.286069756,0
10230007,2020,7,-0.377842452,1.342200092,1.117582384
10230007,2020,8,-0.688697658,1.26368936,2.299769973
10230007,2020,9,-0.018595486,0.789146991,2.138506749
10230007,2020,10,-0.541632333,-0.118640802,2
10230007,2020,11,-0.59995674,-0.243655017,1.872223461
10230007,2020,12,-1.006000831,-1.083953412,1.855174091
10230007,2021,1,-0.706559148,-1.298452196,1.581543107
10230007,2021,2,-0.858341755,-1.928431641,0.689762271
10230007,2021,3,0.280695571,-0.286645857,0.140995501
10230007,2021,4,-0.953268191,0.086597313,0.112595185
10230007,2021,5,0.525830829,0.505135151,0.121323408
10230007,2021,6,-0.137989114,1.341705333,0.631737668
10230007,2021,7,0.87014878,1.251198879,0.172085097
10230007,2021,8,0.76301506,1.249028964,0.153803739
10230007,2021,9,-0.504843084,1.013667742,0.08475165
10230007,2021,10,0.90229445,0.355027984,0.013987082
10230007,2021,11,-1.128571443,-0.393759989,0
10230007,2021,12,-1.110447731,-0.796754793,0
10230007,2022,1,-1.146452041,-1.430837924,0
10230007,2022,2,-1.264521171,-1.133081776,0.212369786
10230007,2022,3,-0.660478536,-0.489780834,0.861485145
10230007,2022,4,-0.258258436,-0.09357548,0.810871063
10230007,2022,5,0.824619369,0.616039083,0.063081507
10230007,2022,6,-0.228728379,1.221434102,0.097840295
10230007,2022,7,0.203027009,1.299257051,0.082473813
10230007,2022,8,-0.147217969,1.230080838,0.186267508
10230007,2022,9,-0.421062195,0.98142956,0.461391918
10230007,2022,10,-1.105348183,0.336414753,1.088357788
10230007,2022,11,-1.068165216,-0.573897496,2.058457298
10230007,2022,12,-0.640696053,-1.499981118,2.060759596
10240002,2012,1,-1.268217651,-0.974559338,0.301783206
10240002,2012,2,-0.301712764,-1.012271086,0.313165217
10240002,2012,3,-0.366389588,0.288439331,0.313165217
10240002,2012,4,0.426830956,0.402751931,0.323293572
10240002,2012,5,-0.128869232,0.943195269,0
10240002,2012,6,0.785578584,1.179648239,0
10240002,2012,7,-1.145421033,1.637011247,1.25
10240002,2012,8,0.07877211,1.302841599,2.99062856
10240002,2012,9,-0.571487579,0.93659659,3
10240002,2012,10,0.256146284,0.128355822,2.790745425
10240002,2012,11,-1.085823424,-0.31679728,1.899983728
10240002,2012,12,-0.819194005,-1.050857673,1.899983728
10240002,2013,1,-1.080158314,-1.255258936,1.893948135
10240002,2013,2,-1.109337153,-1.17276249,1.883951686
10240002,2013,3,-0.808512375,-0.929347843,1.691733606
10240002,2013,4,0.746791998,-0.177340316,1.155157621
10240002,2013,5,2.378641173,0.498287945,0.220028148
10240002,2013,6,1.071653529,0.967329247,0
10240002,2013,7,-1.043643111,1.198946422,0.307864515
10240002,2013,8,-0.543329881,1.228204247,1.346155269
10240002,2013,9,0.30721849,1.020621564,1.571077235
10240002,2013,10,0.227671172,0.189516893,0.620239944
10240002,2013,11,-0.754230548,-0.63391994,0.454572311
10240002,2013,12,-1.211958483,-1.428748856,0.454572311
10240002,2014,1,-1.292660192,-1.378679947,0.250388319
10240002,2014,2,-0.919858426,-1.534219954,0.248505895
10240002,2014,3,-1.175040271,-0.701333437,0.835874051
10240002,2014,4,0.360065201,0.148283234,0.820316869
10240002,2014,5,0.567577561,0.671921179,0.145298007
10240002,2014,6,2.606213475,1.07865915,0
10240002,2014,7,-0.075400738,1.051849408,0
10240002,2014,8,3.059223247,1.053986831,0
10240002,2014,9,0.834588144,0.741279523,0
10240002,2014,10,0.600265791,0.317290145,0
10240002,2014,11,-1.182358361,-0.852591877,0
10240002,2014,12,-0.802102236,-1.137828501,0
10240002,2015,1,-1.286522689,-1.166746046,0
10240002,2015,2,-0.797599318,-1.530730608,0
10240002,2015,3,-1.132091621,-0.245497376,0
10240002,2015,4,0.466402759,0.204379877,0
10240002,2015,5,0.939572846,0.507289974,0
10240002,2015,6,1.178572488,1.039365937,0
10240002,2015,7,0.67861651,1.157610937,0
10240002,2015,8,1.847529493,1.021009972,0
10240002,2015,9,1.759180299,1.00577081,0
10240002,2015,10,-0.836010415,0.356543838,0
10240002,2015,11,0.124264143,-0.285819304,0
10240002,2015,12,1.380839964,-0.965959819,0
10240002,2016,1,-1.05204555,-1.526669624,0
10240002,2016,2,-0.900380249,-0.973932351,0
10240002,2016,3,-0.773342542,-0.128530918,0
10240002,2016,4,0.777236341,0.183168558,0
10240002,2016,5,1.457523519,0.571555779,0
10240002,2016,6,-0.516101927,1.353445867,0
10240002,2016,7,1.500252888,1.174902084,0
10240002,2016,8,1.410387554,1.131108444,0
10240002,2016,9,1.429387572,0.969376898,0
10240002,2016,10,-0.26948074,0.445712601,0
10240002,2016,11,-0.88517595,-0.089655309,0
10240002,2016,12,-0.825557996,-1.278195531,0
10240002,2017,1,-0.814768128,-1.342663151,0
10240002,2017,2,-0.912366213,-0.639511173,0
10240002,2017,3,-0.045856134,-0.452467897,0
10240002,2017,4,-0.011245461,0.135265621,0
10240002,2017,5,1.445039122,0.599807163,0
10240002,2017,6,0.295626756,1.237985382,0.059619971
10240002,2017,7,-0.203990133,1.346472547,0.048808844
10240002,2017,8,1.031894813,1.001794048,0.113595978
10240002,2017,9,-0.203722266,1.015688069,0
10240002,2017,10,1.257279253,0.292304677,0
10240002,2017,11,-1.20163348,-0.494485924,0
10240002,2017,12,-1.176436826,-1.100770375,0
10240002,2018,1,-0.995945233,-1.54735343,0
10240002,2018,2,-0.900547018,-1.409426736,0
10240002,2018,3,-0.423982838,-0.636681754,0
10240002,2018,4,-0.809607995,-0.310930634,0.003899198
10240002,2018,5,0.551826453,1.009014381,0.037529403
10240002,2018,6,2.661671782,1.231164458,0.035093004
10240002,2018,7,0.245090083,1.216313443,0
10240002,2018,8,2.11473252,1.14303964,0
10240002,2018,9,1.546946539,0.891472633,0
10240002,2018,10,0.53906503,0.000461234,0
10240002,2018,11,-0.851108079,-0.932987719,0
10240002,2018,12,-0.221181604,-1.152649926,0
10240002,2019,1,-1.055580987,-1.408235869,0
10240002,2019,2,-0.486615608,-1.734005298,0
10240002,2019,3,-0.068194429,-0.919552238,0
10240002,2019,4,-0.778841656,0.186788644,0
10240002,2019,5,2.394019553,0.403850288,0
10240002,2019,6,0.190924066,1.07556389,0
10240002,2019,7,0.318485324,1.273355053,0
10240002,2019,8,0.636420803,1.044468656,0
10240002,2019,9,1.896903989,1.034472729,0
10240002,2019,10,0.936834419,-0.011468317,0
10240002,2019,11,-0.908804451,-0.74678636,0
10240002,2019,12,-0.864961699,-0.934208025,0
10240002,2020,1,-0.90470045,-1.330873837,0
10240002,2020,2,-1.267522439,-1.035175555,0
10240002,2020,3,-0.321693231,-0.341474576,0
10240002,2020,4,-0.715431758,0.113327081,0
10240002,2020,5,0.625300605,0.413161946,0
10240002,2020,6,-0.446065008,1.31032817,0
10240002,2020,7,0.036091595,1.34610892,1.066436076
10240002,2020,8,-0.905011593,1.268639279,1.816299058
10240002,2020,9,-0.208886405,0.802274413,1.899927514
10240002,2020,10,-0.76724875,-0.039425134,1.822955961
10240002,2020,11,-0.54913397,-0.166112058,1.342867498
10240002,2020,12,-0.889186625,-1.020757194,1.325256291
10240002,2021,1,-0.660025498,-1.268448575,1.310052664
10240002,2021,2,-0.864473208,-1.864945916,0.773047678
10240002,2021,3,0.445686534,-0.215042695,0.110688028
10240002,2021,4,-0.742057835,0.132916669,0
10240002,2021,5,0.169149178,0.52756379,0
10240002,2021,6,0.164716468,1.321013362,0.776437521
10240002,2021,7,0.933352815,1.243116254,0.038988542
10240002,2021,8,0.652547609,1.261060962,0.056420838
10240002,2021,9,-0.432473413,1.050258811,0.024431033
10240002,2021,10,0.932573409,0.383795249,0.00672619
10240002,2021,11,-0.990527498,-0.338613907,0
10240002,2021,12,-1.180791271,-0.690064012,0
10240002,2022,1,-1.093886855,-1.430101204,0
10240002,2022,2,-1.248834858,-1.049729346,0.103381707
10240002,2022,3,0.037342945,-0.42112921,0.291607864
10240002,2022,4,-0.045630013,-0.036744309,0.361626224
10240002,2022,5,0.852862715,0.637616511,0
10240002,2022,6,0.035873975,1.219370048,0
10240002,2022,7,0.068004388,1.293538282,0.00539336
10240002,2022,8,-0.141693176,1.265373853,0.462930188
10240002,2022,9,-0.472452914,0.976641751,0.5021377
10240002,2022,10,-0.994078298,0.367909862,0.931030784
10240002,2022,11,-0.921856105,-0.514627747,1.237914762
10240002,2022,12,-0.889895321,-1.377168654,1.239796447
7060002,2012,1,-0.915215547,-1.384087155,0.524303037
7060002,2012,2,-0.834086622,-1.175896125,0.524303037
7060002,2012,3,-0.411958633,-0.01052362,0.524303037
7060002,2012,4,0.707481396,-0.001642024,0.355005291
7060002,2012,5,0.380341989,0.76161506,0
